,FULL.PART.NUMBER,Below.Status,Above.Comp,Website.Name,FULL.PART..NO.STRING,Part.Position,DIV,Division,Water.Filters,Revenue.Generated,X..of.Revenue,Parts.Sold,Purchase.Price..USD.,PartsDirect.Prc,Delta,Position,Website.Manufacturer.Name,Stock.Status,Shipping..USD.,Box.Type
434,022-364-WB31K10033,#N/A,#N/A,Partselect,022364WB31K10033,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,133.62 ",0.00%,17,$58.93 ,$58.17 ,-1.31%,At Competition,GE,STOCK,Zip Required,RETAIL
435,022-364-WB31K10138,#N/A,#N/A,Partselect,022364WB31K10138,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,011.02 ",0.00%,12,$105.71 ,$106.68 ,0.91%,At Competition,GE,STOCK,Zip Required,RETAIL
436,022-364-WB31K10222,#N/A,#N/A,Partselect,022364WB31K10222,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,058.97 ",0.00%,9,$106.57 ,$108.39 ,1.68%,At Competition,GE,STOCK,Zip Required,RETAIL
437,022-364-WB31K5076,#N/A,#N/A,Partstore,022364WB31K5076,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,144.45 ",0.00%,82,$13.22 ,$13.54 ,2.36%,At Competition,GE,STOCK,Zip Required,RETAIL
438,022-364-WB31T10047,#N/A,#N/A,Partselect,022364WB31T10047,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,106.78 ",0.00%,12,$104.64 ,$104.83 ,0.18%,At Competition,GE,STOCK,Zip Required,RETAIL
439,022-364-WB32X5075,#N/A,#N/A,eReplacement Parts,022364WB32X5075,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,017.29 ",0.00%,96,$12.02 ,$12.12 ,0.83%,At Competition,GE,OOS,Zip Required,RETAIL
440,022-364-WB36K5649,#N/A,#N/A,AppliancePartsPros,022364WB36K5649,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,117.60 ",0.00%,4,$402.73 ,$407.87 ,1.26%,At Competition,GE,STOCK,Zip Required,RETAIL
441,022-364-WB36K5649,#N/A,#N/A,Partselect,022364WB36K5649,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,117.60 ",0.00%,4,$409.61 ,$407.87 ,-0.43%,At Competition,GE,STOCK,Zip Required,RETAIL
442,022-364-WB36K5649,#N/A,#N/A,Partstore,022364WB36K5649,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,117.60 ",0.00%,4,$413.26 ,$407.87 ,-1.32%,At Competition,GE,STOCK,Zip Required,RETAIL
443,022-364-WB36T11141,#N/A,#N/A,Partselect,022364WB36T11141,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,046.36 ",0.00%,4,$382.05 ,$385.86 ,0.99%,At Competition,GE,STOCK,Zip Required,RETAIL
444,022-364-WB36X5691,#N/A,#N/A,Partselect,022364WB36X5691,F. Top 20k - 25k,22,Large Kitchen Appliances,,$949.11 ,0.00%,11,$96.32 ,$94.11 ,-2.35%,At Competition,GE,STOCK,Zip Required,RETAIL
445,022-364-WB3X5865,#N/A,#N/A,Partselect,022364WB3X5865,F. Top 20k - 25k,22,Large Kitchen Appliances,,$979.84 ,0.00%,23,$44.41 ,$45.34 ,2.05%,At Competition,GE,STOCK,Zip Required,RETAIL
446,022-364-WB44T10104,#N/A,#N/A,Dey Distributing,022364WB44T10104,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,031.20 ",0.00%,17,$59.18 ,$59.91 ,1.22%,At Competition,GE,STOCK,Zip Required,RETAIL
447,022-364-WB49X10246,#N/A,#N/A,Dey Distributing,022364WB49X10246,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,235.27 ",0.00%,16,$102.83 ,$100.81 ,-2.00%,At Competition,GE,STOCK,Zip Required,RETAIL
448,022-364-WB55X10948,#N/A,#N/A,eReplacement Parts,022364WB55X10948,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,255.36 ",0.00%,12,$139.17 ,$139.93 ,0.54%,At Competition,GE,OOS,Zip Required,RETAIL
449,022-364-WB55X10948,#N/A,#N/A,Partselect,022364WB55X10948,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,255.36 ",0.00%,12,$139.92 ,$139.93 ,0.01%,At Competition,GE,STOCK,Zip Required,RETAIL
450,022-364-WB56X10658,#N/A,#N/A,Partselect,022364WB56X10658,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,065.33 ",0.00%,5,$327.61 ,$330.13 ,0.76%,At Competition,GE,STOCK,Zip Required,RETAIL
451,022-364-WB56X10720,#N/A,#N/A,eReplacement Parts,022364WB56X10720,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,233.55 ",0.00%,8,$229.37 ,$229.04 ,-0.14%,At Competition,GE,OOS,Zip Required,RETAIL
452,022-364-WB56X10720,#N/A,#N/A,Partselect,022364WB56X10720,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,233.55 ",0.00%,8,$229.37 ,$229.04 ,-0.14%,At Competition,GE,STOCK,Zip Required,RETAIL
453,022-364-WB57K10062,#N/A,#N/A,Partselect,022364WB57K10062,F. Top 20k - 25k,22,Large Kitchen Appliances,,$953.88 ,0.00%,10,$130.26 ,$130.21 ,-0.04%,At Competition,GE,STOCK,Zip Required,RETAIL
454,022-364-WX10X350,#N/A,#N/A,PC Appliance Repair,022364WX10X350,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,126.80 ",0.00%,328,$4.50 ,$4.57 ,1.53%,At Competition,GE,STOCK,Zip Required,BUNDLE
455,026-363-WE01X10159,#N/A,#N/A,Dey Distributing,026363WE01X10159,F. Top 20k - 25k,26,Laundry Appliances,,"$1,077.29 ",0.00%,32,$38.25 ,$38.21 ,-0.10%,At Competition,GE,STOCK,Zip Required,RETAIL
456,026-363-WE19M1505,#N/A,#N/A,AppliancePartsPros,026363WE19M1505,F. Top 20k - 25k,26,Laundry Appliances,,"$1,005.16 ",0.00%,10,$125.79 ,$128.72 ,2.28%,At Competition,GE,STOCK,Zip Required,RETAIL
457,026-363-WH12X10412,#N/A,#N/A,Dey Distributing,026363WH12X10412,F. Top 20k - 25k,26,Laundry Appliances,,"$1,045.72 ",0.00%,29,$40.50 ,$41.20 ,1.70%,At Competition,GE,STOCK,Zip Required,RETAIL
458,026-363-WH16X10057,#N/A,#N/A,Dey Distributing,026363WH16X10057,F. Top 20k - 25k,26,Laundry Appliances,,"$1,072.66 ",0.00%,84,$14.40 ,$14.50 ,0.69%,At Competition,GE,STOCK,Zip Required,RETAIL
459,026-363-WH16X10079,#N/A,#N/A,Dey Distributing,026363WH16X10079,F. Top 20k - 25k,26,Laundry Appliances,,"$1,002.90 ",0.00%,27,$43.65 ,$44.07 ,0.95%,At Competition,GE,STOCK,Zip Required,RETAIL
460,026-363-WH1X2754,#N/A,#N/A,Part Wizard,026363WH1X2754,F. Top 20k - 25k,26,Laundry Appliances,,"$1,240.09 ",0.00%,185,$7.75 ,$7.69 ,-0.78%,At Competition,GE,STOCK,Zip Required,RETAIL
461,026-363-WH20X10042,#N/A,#N/A,AppliancePartsPros,026363WH20X10042,F. Top 20k - 25k,26,Laundry Appliances,,"$1,130.82 ",0.00%,5,$364.20 ,$364.77 ,0.16%,At Competition,GE,STOCK,Zip Required,RETAIL
462,026-363-WH41X10118,#N/A,#N/A,Dey Distributing,026363WH41X10118,F. Top 20k - 25k,26,Laundry Appliances,,"$1,173.52 ",0.00%,82,$15.30 ,$15.68 ,2.42%,At Competition,GE,STOCK,Zip Required,RETAIL
463,046-363-WR14X10183,#N/A,#N/A,AppliancePartsPros,046363WR14X10183,F. Top 20k - 25k,46,Refrigerators and Freezers,,"$1,026.82 ",0.00%,10,$125.07 ,$124.15 ,-0.74%,At Competition,GE,STOCK,Zip Required,RETAIL
464,046-363-WR17X10725,#N/A,#N/A,Dey Distributing,046363WR17X10725,F. Top 20k - 25k,46,Refrigerators and Freezers,,$986.63 ,0.00%,38,$27.90 ,$27.68 ,-0.79%,At Competition,GE,STOCK,Zip Required,RETAIL
465,046-363-WR17X11843,#N/A,#N/A,Partselect,046363WR17X11843,F. Top 20k - 25k,46,Refrigerators and Freezers,,"$1,206.71 ",0.00%,65,$21.40 ,$21.22 ,-0.85%,At Competition,GE,STOCK,Zip Required,RETAIL
466,046-363-WR17X12753,#N/A,#N/A,eReplacement Parts,046363WR17X12753,F. Top 20k - 25k,46,Refrigerators and Freezers,,"$1,216.12 ",0.00%,10,$156.06 ,$156.65 ,0.38%,At Competition,GE,OOS,Zip Required,RETAIL
467,046-363-WR24X10056,#N/A,#N/A,AppliancePartsPros,046363WR24X10056,F. Top 20k - 25k,46,Refrigerators and Freezers,,$937.77 ,0.00%,10,$104.40 ,$103.34 ,-1.03%,At Competition,GE,OOS,Zip Required,RETAIL
468,046-363-WR55X10486,#N/A,#N/A,AppliancePartsPros,046363WR55X10486,F. Top 20k - 25k,46,Refrigerators and Freezers,,"$1,076.05 ",0.00%,3,$467.85 ,$476.42 ,1.80%,At Competition,GE,STOCK,Zip Required,RETAIL
469,046-363-WR55X10998,#N/A,#N/A,AppliancePartsPros,046363WR55X10998,F. Top 20k - 25k,46,Refrigerators and Freezers,,$995.72 ,0.00%,7,$191.63 ,$195.75 ,2.10%,At Competition,GE,STOCK,Zip Required,RETAIL
470,046-363-WR71X10731,#N/A,#N/A,AppliancePartsPros,046363WR71X10731,F. Top 20k - 25k,46,Refrigerators and Freezers,,"$1,065.87 ",0.00%,13,$94.66 ,$94.89 ,0.24%,At Competition,GE,STOCK,Zip Required,RETAIL
471,046-363-WR71X10973,#N/A,#N/A,Partselect,046363WR71X10973,F. Top 20k - 25k,46,Refrigerators and Freezers,,"$1,243.94 ",0.00%,20,$55.75 ,$55.52 ,-0.41%,At Competition,GE,STOCK,Zip Required,RETAIL
472,022-363-WD12X10189,#N/A,#N/A,Partselect,022363WD12X10189,G. Top 25k - 30k,22,Large Kitchen Appliances,,$761.78 ,0.00%,24,$33.73 ,$34.54 ,2.35%,At Competition,GE,STOCK,Zip Required,RETAIL
473,022-363-WD21X10078,#N/A,#N/A,Appliance Zone,022363WD21X10078,G. Top 25k - 30k,22,Large Kitchen Appliances,,$799.43 ,0.00%,7,$120.69 ,$122.26 ,1.28%,At Competition,GE,STOCK,6.95,RETAIL
474,022-363-WD21X10078,#N/A,#N/A,Dey Distributing,022363WD21X10078,G. Top 25k - 30k,22,Large Kitchen Appliances,,$799.43 ,0.00%,7,$121.40 ,$122.26 ,0.70%,At Competition,GE,STOCK,Zip Required,RETAIL
475,022-363-WD21X10240,#N/A,#N/A,AppliancePartsPros,022363WD21X10240,G. Top 25k - 30k,22,Large Kitchen Appliances,,$762.18 ,0.00%,6,$158.79 ,$157.08 ,-1.09%,At Competition,GE,STOCK,Zip Required,RETAIL
476,022-363-WD21X479,#N/A,#N/A,Partselect,022363WD21X479,G. Top 25k - 30k,22,Large Kitchen Appliances,,$890.90 ,0.00%,18,$52.96 ,$52.94 ,-0.04%,At Competition,GE,STOCK,Zip Required,RETAIL
477,022-363-WD26X10029,#N/A,#N/A,AppliancePartsPros,022363WD26X10029,G. Top 25k - 30k,22,Large Kitchen Appliances,,$828.51 ,0.00%,6,$247.22 ,$243.76 ,-1.42%,At Competition,GE,STOCK,Zip Required,RETAIL
478,022-363-WD26X10029,#N/A,#N/A,Partselect,022363WD26X10029,G. Top 25k - 30k,22,Large Kitchen Appliances,,$828.51 ,0.00%,6,$240.89 ,$243.76 ,1.18%,At Competition,GE,STOCK,Zip Required,RETAIL
479,022-363-WD34X11603,#N/A,#N/A,Appliance Zone,022363WD34X11603,G. Top 25k - 30k,22,Large Kitchen Appliances,,$733.38 ,0.00%,7,$123.36 ,$124.79 ,1.15%,At Competition,GE,STOCK,6.95,RETAIL
480,022-363-WD35X194,#N/A,#N/A,Partselect,022363WD35X194,G. Top 25k - 30k,22,Large Kitchen Appliances,,$807.78 ,0.00%,6,$206.09 ,$209.09 ,1.43%,At Competition,GE,STOCK,Zip Required,RETAIL
